Transaction_ID,Source_Account,Destination_Account,Amount,Date
T000582,AC01857,AC02353,356082,29-03-2025
T000583,AC01532,AC01909,130438,20-04-2026
T000584,AC00235,AC02439,208881,08-07-2024
T000585,AC01792,AC01201,378982,21-03-2025
T000586,AC01658,AC02425,348230,20-08-2024
T000587,AC01240,AC01577,102210,27-12-2024
T000588,AC02047,AC01025,244771,11-03-2025
T000589,AC02398,AC00801,371921,13-09-2025
T000590,AC01548,AC01093,134245,06-03-2026
T000591,AC02153,AC02498,247232,01-10-2025
T000592,AC00922,AC00698,139099,27-03-2026
T000593,AC00508,AC01931,415909,29-04-2026
T000594,AC00931,AC00153,403358,15-12-2024
T000595,AC02333,AC01872,258478,24-12-2024
T000596,AC02310,AC01924,366323,28-09-2025
T000597,AC02266,AC02363,48353,28-07-2025
T000598,AC01182,AC02022,358967,13-07-2025
T000599,AC01371,AC01962,318085,09-09-2024
T000600,AC00499,AC02408,106746,25-09-2024
T000601,AC02327,AC01561,275633,10-06-2025
T000602,AC00331,AC02226,255179,07-05-2026
T000603,AC02192,AC01595,233980,15-07-2024
T000604,AC01356,AC02097,318738,06-07-2024
T000605,AC01016,AC00869,213366,13-08-2024
T000606,AC02067,AC00213,252369,11-04-2025
T000607,AC00622,AC02211,455727,11-03-2025
T000608,AC00341,AC02216,281794,05-05-2025
T000609,AC02082,AC01700,493861,22-11-2025
T000610,AC00449,AC00026,344559,06-04-2025
T000611,AC00544,AC00855,6239,28-06-2024
T000612,AC02324,AC01459,28192,15-08-2025
T000613,AC00007,AC00044,112772,25-04-2026
T000614,AC01974,AC02005,212775,04-01-2026
T000615,AC00432,AC00225,120994,04-02-2026
T000616,AC02400,AC01228,106230,12-12-2025
T000617,AC02019,AC01599,70800,20-04-2026
T000618,AC02140,AC00863,222184,04-02-2025
T000619,AC02297,AC02021,209887,16-08-2025
T000620,AC00777,AC00427,404393,06-12-2024
T000621,AC00570,AC01417,266432,18-09-2025
T000622,AC01965,AC00503,426858,28-07-2024
T000623,AC00746,AC00422,173829,09-09-2025
T000624,AC00830,AC00247,491228,02-12-2025
T000625,AC02285,AC01819,147800,15-03-2026
T000626,AC00800,AC00354,462075,16-11-2024
T000627,AC01799,AC00236,429423,14-09-2024
T000628,AC01242,AC01788,169235,02-01-2026
T000629,AC00492,AC02483,463279,14-12-2024
T000630,AC00555,AC01243,296541,19-04-2025
T000631,AC01984,AC02336,161436,22-09-2025
T000632,AC02212,AC02257,335014,06-10-2024
T000633,AC01735,AC01944,230725,28-03-2025
T000634,AC02201,AC00026,386554,02-01-2025
T000635,AC01328,AC01975,129901,02-08-2024
T000636,AC02458,AC01098,373745,09-07-2025
T000637,AC01894,AC01155,311673,05-10-2025
T000638,AC02166,AC01036,381904,26-02-2026
T000639,AC00102,AC00376,107160,14-03-2026
T000640,AC01289,AC01713,114382,26-03-2025
T000641,AC01702,AC02090,122039,22-02-2026
T000642,AC02321,AC00533,406296,21-03-2025
T000643,AC00504,AC00662,411218,30-09-2024
T000644,AC00412,AC02224,392177,11-11-2024
T000645,AC00408,AC01184,409810,02-10-2024
T000646,AC00632,AC00573,435711,23-04-2025
T000647,AC01791,AC01477,490473,12-01-2026
T000648,AC01544,AC01760,90706,22-10-2025
T000649,AC01795,AC00852,269064,11-07-2024
T000650,AC02114,AC01891,488514,10-06-2025
T000651,AC00684,AC00432,470819,13-03-2026
T000652,AC00715,AC01023,349604,09-02-2026
T000653,AC02018,AC00227,224925,01-08-2024
T000654,AC01458,AC01096,334242,14-04-2026
T000655,AC00054,AC00345,207732,16-06-2024
T000656,AC02003,AC02095,450741,08-02-2025
T000657,AC01618,AC02163,25565,11-01-2025
T000658,AC01918,AC00385,37988,14-08-2025
T000659,AC01775,AC00380,209237,22-06-2024
T000660,AC00533,AC00966,121950,25-12-2024
T000661,AC01990,AC01513,374044,08-10-2025
T000662,AC01491,AC01470,104228,18-03-2026
T000663,AC01538,AC01067,194201,15-01-2025
T000664,AC00799,AC01205,422213,16-06-2024
T000665,AC01220,AC01580,474719,17-07-2024
T000666,AC01103,AC01783,118978,23-11-2025
T000667,AC00174,AC00069,345636,28-09-2025
T000668,AC02216,AC00214,72142,18-07-2025
T000669,AC01415,AC02438,35287,19-12-2025
T000670,AC01745,AC00762,498417,21-12-2025
T000671,AC00297,AC00929,28034,19-07-2025
T000672,AC02157,AC02348,361159,19-10-2024
T000673,AC02438,AC01810,188901,02-08-2025
T000674,AC00447,AC00633,415097,20-02-2026
T000675,AC01864,AC01001,41890,16-10-2025
T000676,AC01591,AC00921,485126,17-02-2026
T000677,AC00649,AC02016,50226,23-10-2025
T000678,AC02011,AC00006,175575,11-11-2025
T000679,AC00152,AC00247,341601,20-08-2024
T000680,AC01133,AC00487,146411,02-12-2025
T000681,AC00162,AC02208,164015,07-06-2025
T000682,AC00531,AC02213,31099,20-03-2026
T000683,AC02454,AC00594,466720,14-06-2025
T000684,AC02476,AC00095,306195,15-05-2026
T000685,AC01734,AC01747,130485,07-06-2024
T000686,AC02214,AC00476,406975,25-12-2025
T000687,AC01498,AC01728,191449,19-02-2025
T000688,AC02063,AC00569,441637,12-04-2026
T000689,AC00885,AC00114,141042,08-12-2025
T000690,AC00571,AC01862,51777,27-12-2025
T000691,AC00970,AC01860,49347,10-09-2024
T000692,AC00287,AC02120,366470,05-05-2026
T000693,AC00763,AC01729,14995,02-03-2026
T000694,AC01413,AC01619,290466,23-10-2024
T000695,AC02280,AC02096,478949,04-04-2026
T000696,AC01014,AC00807,244510,25-04-2026
T000697,AC00801,AC01362,384715,03-06-2024
T000698,AC01433,AC00407,120447,29-06-2025
T000699,AC01716,AC02231,208960,26-12-2025
T000700,AC01759,AC00026,82664,20-06-2024
T000701,AC01615,AC00601,96749,30-06-2025
T000702,AC00618,AC02249,138368,14-12-2024
T000703,AC01713,AC01019,106091,07-04-2025
T000704,AC00719,AC00271,357910,15-12-2024
T000705,AC00360,AC01740,98233,03-02-2025
T000706,AC02178,AC01790,360135,20-06-2024
T000707,AC00158,AC02293,70381,03-05-2025
T000708,AC02377,AC01048,457177,04-07-2024
T000709,AC02333,AC01270,66578,19-01-2026
T000710,AC01257,AC00583,293220,26-12-2025
T000711,AC00895,AC01118,469761,31-05-2024
T000712,AC00079,AC02449,170875,13-10-2025
T000713,AC00496,AC00744,12418,19-11-2025
T000714,AC01123,AC01914,13978,18-01-2025
T000715,AC01073,AC00005,63652,11-06-2024
T000716,AC01439,AC01265,177238,29-06-2024
T000717,AC02078,AC01368,191278,25-09-2024
T000718,AC00672,AC01531,181761,15-05-2025
T000719,AC01121,AC00846,22377,25-06-2025
T000720,AC00044,AC00180,104151,13-05-2026
T000721,AC01208,AC01605,112678,11-08-2024
T000722,AC01712,AC02090,360709,12-03-2025
T000723,AC02268,AC01737,454931,02-08-2024
T000724,AC01867,AC01250,431537,16-03-2026
T000725,AC01549,AC02032,456179,03-08-2024
T000726,AC01341,AC00732,420123,31-03-2025
T000727,AC00734,AC00830,88627,16-08-2024
T000728,AC00785,AC00770,111435,27-03-2026
T000729,AC02445,AC01868,237285,24-01-2025
T000730,AC01271,AC00909,428541,25-11-2024
T000731,AC01199,AC00600,297256,07-08-2025
T000732,AC00275,AC01791,248775,26-08-2024
T000733,AC02227,AC01924,274934,21-04-2025
T000734,AC00571,AC01512,192512,07-04-2025
T000735,AC01886,AC01720,205221,11-10-2025
T000736,AC00828,AC00853,203009,03-03-2025
T000737,AC01213,AC00295,153118,18-08-2025
T000738,AC01738,AC00652,57945,03-01-2025
T000739,AC02423,AC00921,459164,02-02-2025
T000740,AC00769,AC02230,150836,07-02-2025
T000741,AC00579,AC00386,180653,03-03-2026
T000742,AC02409,AC02347,18494,10-12-2025
T000743,AC00352,AC01860,195911,02-09-2024
T000744,AC02106,AC01559,338546,13-11-2024
T000745,AC02495,AC00366,82161,09-04-2025
T000746,AC01556,AC02462,313090,06-12-2024
T000747,AC00948,AC02409,9980,18-01-2025
T000748,AC01893,AC01114,76069,03-05-2026
T000749,AC01382,AC00649,203576,03-04-2025
T000750,AC02278,AC00848,442221,24-11-2024
T000751,AC00289,AC02264,279524,23-10-2024
T000752,AC01017,AC01283,131338,27-03-2025
T000753,AC01749,AC02411,242488,03-09-2024
T000754,AC01374,AC01620,289183,25-07-2024
T000755,AC01126,AC00977,215175,22-04-2025
T000756,AC02453,AC00730,203728,06-11-2024
T000757,AC02153,AC00298,301628,25-10-2025
T000758,AC00917,AC00153,367138,02-05-2025
T000759,AC01371,AC01024,226748,05-05-2025
T000760,AC00147,AC01750,361377,18-11-2025
T000761,AC00711,AC01063,118698,29-10-2025
T000762,AC00199,AC01085,328049,05-03-2026
T000763,AC01809,AC00025,64729,24-03-2025
T000764,AC01973,AC01245,72560,11-07-2025
T000765,AC02352,AC01288,264350,18-03-2026
T000766,AC01893,AC00653,310530,28-01-2025
T000767,AC00875,AC02414,355508,01-03-2025
T000768,AC02156,AC00735,105537,11-08-2025
T000769,AC01256,AC00890,118461,19-12-2025
T000770,AC00833,AC02385,383909,15-06-2025
T000771,AC01129,AC02081,312378,12-11-2024
T000772,AC01712,AC02371,280527,29-07-2025
T000773,AC02231,AC00235,265041,10-12-2025
T000774,AC01574,AC02367,38630,21-04-2025
T000775,AC00912,AC00360,333758,03-11-2024
T000776,AC01763,AC00455,96883,20-09-2024
T000777,AC01754,AC01780,200489,10-07-2024
T000778,AC01013,AC01886,455224,11-09-2024
T000779,AC00396,AC02157,461891,23-09-2024
T000780,AC01447,AC02061,435113,23-03-2025
T000781,AC01837,AC01665,372636,06-10-2024
T000782,AC01477,AC00571,223250,08-05-2026
T000783,AC02201,AC02139,109529,24-07-2024
T000784,AC01640,AC01102,311733,13-02-2025
T000785,AC01531,AC01674,28861,31-01-2025
T000786,AC00387,AC01244,368011,01-06-2025
T000787,AC00315,AC01139,90706,08-08-2024
T000788,AC02358,AC01524,331312,17-03-2026
T000789,AC01889,AC00270,406909,26-07-2024
T000790,AC02016,AC00843,447003,15-06-2025
T000791,AC00923,AC00866,172099,26-12-2025
T000792,AC02122,AC00738,22028,22-01-2026
T000793,AC00903,AC00484,155766,18-03-2026
T000794,AC01685,AC01906,408972,24-10-2025
T000795,AC01999,AC00137,169138,19-10-2025
T000796,AC00442,AC01519,347551,21-04-2025
T000797,AC02473,AC02257,458201,06-12-2024
T000798,AC01636,AC00759,305085,10-09-2025
T000799,AC00124,AC01034,54902,26-05-2026
T000800,AC02013,AC00181,355076,24-09-2025
T000801,AC01170,AC01227,72472,27-07-2025
T000802,AC00077,AC00105,53399,11-02-2026
T000803,AC02273,AC02426,110569,29-04-2026
T000804,AC00615,AC01848,62288,26-02-2025
T000805,AC02315,AC02455,175300,22-01-2025
T000806,AC01814,AC01167,150529,26-06-2025
T000807,AC00970,AC01727,17287,13-10-2024
T000808,AC00186,AC00433,340228,09-07-2024
T000809,AC00383,AC01768,441757,07-09-2024
T000810,AC01386,AC01552,36624,08-06-2025
T000811,AC01668,AC02091,480904,28-10-2024
T000812,AC01314,AC02071,44639,08-08-2025
T000813,AC02131,AC00499,86619,31-05-2024
T000814,AC00191,AC00113,61853,22-01-2026
T000815,AC01831,AC00542,64767,31-03-2026
T000816,AC01081,AC00081,474949,05-01-2026
T000817,AC00313,AC01178,128109,01-06-2024
T000818,AC01664,AC00722,400955,02-01-2026
T000819,AC01882,AC02327,293976,09-05-2026
T000820,AC01458,AC01839,493001,23-03-2025
T000821,AC01529,AC02094,37476,11-05-2025
T000822,AC00363,AC00823,414352,05-04-2026
T000823,AC01849,AC00176,424327,26-08-2024
T000824,AC00961,AC01551,285224,11-11-2024
T000825,AC01607,AC00272,379151,14-07-2025
T000826,AC02033,AC01204,60425,30-08-2024
T000827,AC00618,AC02141,473868,21-05-2025
T000828,AC01007,AC00683,221054,08-05-2025
T000829,AC01294,AC01610,137612,06-11-2024
T000830,AC00215,AC02139,203217,03-11-2024
T000831,AC00726,AC00771,29431,25-06-2024
T000832,AC02101,AC00418,444968,02-08-2025
T000833,AC00747,AC00836,348020,07-08-2024
T000834,AC00091,AC00182,439734,02-06-2025
T000835,AC01429,AC02373,453248,17-05-2025
T000836,AC01772,AC01211,112561,19-03-2026
T000837,AC01199,AC02322,317307,29-09-2025
T000838,AC01660,AC01497,409284,17-08-2024
T000839,AC01899,AC00224,446075,19-07-2024
T000840,AC00349,AC00798,67660,26-06-2025
T000841,AC01679,AC01676,55961,08-05-2025
T000842,AC02010,AC01095,416932,19-02-2025
T000843,AC01395,AC01677,383158,15-01-2025
T000844,AC02247,AC01367,442242,16-10-2024
T000845,AC01015,AC00070,393878,23-05-2026
T000846,AC02072,AC00480,284395,21-07-2025
T000847,AC01100,AC00822,333960,04-06-2024
T000848,AC01262,AC00948,188064,14-11-2024
T000849,AC00993,AC01652,236953,13-01-2025
T000850,AC01659,AC00364,469479,08-01-2025
T000851,AC00140,AC00312,201207,28-07-2024
T000852,AC02029,AC01201,355175,16-12-2024
T000853,AC00181,AC01925,448376,18-05-2026
T000854,AC01453,AC01060,499792,10-10-2024
T000855,AC01022,AC00879,48727,06-10-2024
T000856,AC01644,AC00779,483458,24-06-2024
T000857,AC00006,AC02199,144619,22-08-2025
T000858,AC01080,AC01226,197664,24-09-2024
T000859,AC02446,AC00840,201563,17-12-2024
T000860,AC00827,AC00735,489526,15-07-2024
T000861,AC01647,AC02498,154324,29-03-2026
T000862,AC01903,AC00505,453171,22-08-2025
T000863,AC00654,AC01578,163250,08-08-2025
T000864,AC00010,AC01293,192972,03-03-2025
T000865,AC01090,AC02211,149887,22-02-2026
T000866,AC01456,AC00043,108828,01-12-2024
T000867,AC02488,AC02489,402790,01-08-2025
T000868,AC01606,AC00790,241614,01-02-2026
T000869,AC02262,AC01904,470884,30-05-2025
T000870,AC01571,AC01097,339312,25-03-2026
T000871,AC00232,AC01815,475226,25-06-2024
T000872,AC01441,AC01022,465871,17-01-2026
T000873,AC00652,AC00326,89106,14-04-2025
T000874,AC01119,AC01848,450685,06-11-2024
T000875,AC00386,AC00346,107978,23-10-2024
T000876,AC01541,AC01472,215477,19-03-2026
T000877,AC00186,AC00150,425755,26-11-2024
T000878,AC00156,AC02413,184228,13-04-2026
T000879,AC02038,AC01081,383413,10-01-2025
T000880,AC01918,AC01979,387848,06-11-2025
T000881,AC00836,AC00744,446037,22-04-2026
T000882,AC01507,AC01998,49008,17-12-2025
T000883,AC02354,AC00058,50295,06-12-2025
T000884,AC02386,AC00148,435711,18-09-2025
T000885,AC02148,AC01039,69165,14-09-2025
T000886,AC01727,AC02241,363049,26-02-2026
T000887,AC00507,AC00906,134810,12-01-2025
T000888,AC00067,AC00702,444344,26-05-2025
T000889,AC00920,AC01640,150005,27-04-2025
T000890,AC01751,AC01127,283212,24-12-2025
T000891,AC01105,AC00344,222916,09-03-2025
T000892,AC01212,AC02059,398004,21-07-2025
T000893,AC00778,AC01574,346480,01-12-2025
T000894,AC00067,AC00557,242503,30-09-2024
T000895,AC02049,AC01081,238753,12-05-2026
T000896,AC01239,AC01092,281982,18-01-2025
T000897,AC02373,AC01719,362859,27-02-2025
T000898,AC02478,AC01672,226295,04-03-2025
T000899,AC01726,AC00700,104654,02-08-2025
T000900,AC01394,AC01374,163708,24-04-2025
T000901,AC00668,AC00777,5459,20-05-2025
T000902,AC01842,AC00871,446629,02-10-2025
T000903,AC00583,AC00773,433624,03-05-2025
T000904,AC00735,AC00121,365008,26-05-2025
T000905,AC00320,AC00486,286452,19-08-2024
T000906,AC00222,AC00742,214222,09-01-2026
T000907,AC01024,AC02205,367391,10-08-2024
T000908,AC01392,AC02309,435280,08-05-2025
T000909,AC02293,AC01031,190655,24-01-2025
T000910,AC02317,AC00940,52900,05-02-2025
T000911,AC01918,AC00266,282742,07-07-2025
T000912,AC02439,AC00564,397101,28-11-2024
T000913,AC00420,AC01398,95887,20-07-2024
T000914,AC00974,AC02491,67417,28-11-2024
T000915,AC01383,AC00538,184019,12-08-2024
T000916,AC02419,AC02440,209927,18-02-2025
T000917,AC01174,AC01725,190119,07-03-2025
T000918,AC00765,AC01871,482859,16-09-2025
T000919,AC01784,AC00100,32926,16-06-2024
T000920,AC01907,AC01244,394603,29-11-2024
T000921,AC00923,AC02482,426585,05-04-2026
T000922,AC01881,AC00902,69786,27-11-2024
T000923,AC00367,AC00837,497114,22-05-2026
T000924,AC00438,AC00106,458297,10-06-2025
T000925,AC00007,AC02318,150143,18-12-2025
T000926,AC00599,AC02200,389954,06-07-2025
T000927,AC02277,AC00636,14668,22-07-2024
T000928,AC02163,AC00393,142475,07-03-2026
T000929,AC02203,AC01300,151471,27-04-2025
T000930,AC00596,AC02283,344813,29-03-2026
T000931,AC01407,AC01896,453580,01-12-2025
T000932,AC02079,AC00234,53619,27-08-2024
T000933,AC01001,AC02084,458579,11-07-2024
T000934,AC00298,AC00377,44793,28-12-2024
T000935,AC00924,AC00831,361861,25-12-2024
T000936,AC00144,AC00174,179584,31-08-2024
T000937,AC01571,AC01326,262125,11-08-2024
T000938,AC01031,AC00991,85890,03-10-2024
T000939,AC02484,AC01044,476756,06-07-2024
T000940,AC00428,AC00903,345755,05-06-2025
T000941,AC02391,AC00866,346561,27-09-2025
T000942,AC01809,AC01459,146924,18-02-2026
T000943,AC00296,AC00464,34525,28-12-2024
T000944,AC00869,AC01917,2049,21-08-2024
T000945,AC00745,AC01953,286614,28-07-2024
T000946,AC00832,AC01021,97816,07-10-2025
T000947,AC01247,AC01966,192115,17-10-2024
T000948,AC00199,AC02274,59885,03-06-2024
T000949,AC01419,AC01368,452244,29-04-2026
T000950,AC01848,AC01624,176681,26-11-2025
T000951,AC00977,AC00196,273309,15-03-2026
T000952,AC00885,AC01776,136745,23-09-2024
T000953,AC00246,AC02297,252652,11-12-2024
T000954,AC00482,AC01044,247941,07-10-2025
T000955,AC01483,AC02062,30841,25-10-2024
T000956,AC01360,AC01075,18499,21-10-2024
T000957,AC00621,AC00078,366928,26-02-2026
T000958,AC02139,AC00585,271463,06-10-2025
T000959,AC02042,AC00928,395519,20-11-2025
T000960,AC00915,AC00362,40112,01-01-2026
T000961,AC02275,AC00977,291451,14-01-2025
T000962,AC01539,AC00075,319799,16-08-2025
T000963,AC00263,AC00035,88364,21-06-2024
T000964,AC00837,AC00603,172132,02-09-2025
T000965,AC02061,AC00578,239966,25-01-2025
T000966,AC01642,AC02301,270035,25-02-2026
T000967,AC02078,AC01497,447512,22-04-2026
T000968,AC02171,AC00940,313501,22-08-2024
T000969,AC01633,AC01202,23418,31-01-2026
T000970,AC00266,AC01197,12123,30-08-2025
T000971,AC01710,AC00611,172411,18-05-2026
T000972,AC01833,AC02339,143312,21-01-2026
T000973,AC01596,AC02451,5741,15-08-2025
T000974,AC01859,AC01205,273069,25-12-2024
T000975,AC02008,AC01983,226103,22-08-2025
T000976,AC01391,AC01101,356955,17-05-2025
T000977,AC00260,AC00001,157687,12-11-2024
T000978,AC01245,AC01619,178063,10-08-2025
T000979,AC00827,AC01933,50638,01-04-2025
T000980,AC00808,AC01204,198161,30-06-2024
T000981,AC02184,AC01206,43659,15-01-2025
T000982,AC00514,AC02440,169936,08-09-2024
T000983,AC00952,AC01899,62749,12-01-2025
T000984,AC01128,AC00908,251681,08-02-2025
T000985,AC01991,AC00127,224747,08-01-2025
T000986,AC02167,AC01737,92260,06-05-2025
T000987,AC00043,AC01729,240558,21-12-2024
T000988,AC01303,AC00146,393502,10-05-2026
T000989,AC00644,AC02386,300157,09-09-2025
T000990,AC01419,AC01682,441539,04-07-2025
T000991,AC01675,AC00645,106903,31-12-2024
T000992,AC01458,AC02378,300480,13-01-2026
T000993,AC00197,AC00882,167405,08-06-2024
T000994,AC01152,AC01784,75648,02-07-2024
T000995,AC02174,AC00601,5872,30-07-2025
T000996,AC00045,AC02073,453753,23-04-2025
T000997,AC02002,AC01301,86812,14-09-2024
T000998,AC00291,AC02258,386776,15-05-2026
T000999,AC01928,AC01174,33754,12-10-2025
T001000,AC01010,AC00843,249394,14-12-2024
T001001,AC01810,AC02239,409563,28-12-2025
T001002,AC00605,AC01784,292757,20-12-2025
T001003,AC01745,AC02413,359038,28-06-2024
T001004,AC01029,AC01355,222781,29-08-2024
T001005,AC00513,AC02024,401166,17-07-2025
T001006,AC02001,AC00917,199206,25-01-2025
T001007,AC01664,AC00523,167313,26-11-2025
T001008,AC01955,AC01279,260701,22-03-2025
T001009,AC00848,AC01205,178951,01-05-2025
T001010,AC00947,AC00222,456819,10-06-2024
T001011,AC01235,AC01637,398505,28-01-2026
T001012,AC01603,AC00029,197275,18-02-2025
T001013,AC02323,AC00575,84284,19-05-2025
T001014,AC00603,AC00019,152676,14-02-2026
T001015,AC01314,AC00160,208312,05-04-2025
T001016,AC02391,AC00555,413230,27-01-2026
T001017,AC02315,AC02410,292259,30-09-2024
T001018,AC02345,AC01361,339935,04-06-2024
T001019,AC01980,AC00795,129245,23-05-2026
T001020,AC01201,AC01328,226218,26-02-2026
T001021,AC01097,AC01571,173619,11-01-2025
T001022,AC01170,AC02170,160496,01-01-2025
T001023,AC01046,AC01211,152278,26-01-2026
T001024,AC00212,AC01602,313652,16-04-2025
T001025,AC01306,AC00948,25916,16-01-2026
T001026,AC00069,AC01978,128828,30-03-2025
T001027,AC00184,AC00475,201360,16-07-2025
T001028,AC01178,AC01170,99390,23-12-2024
T001029,AC01388,AC01215,429581,03-05-2025
T001030,AC01385,AC01880,129689,24-04-2026
T001031,AC01589,AC01279,241031,25-06-2024
T001032,AC01314,AC00250,461072,22-11-2025
T001033,AC02248,AC00697,216019,16-09-2025
T001034,AC02421,AC02386,28125,28-07-2024
T001035,AC02327,AC00946,394933,30-10-2025
T001036,AC01041,AC00270,280722,17-09-2025
T001037,AC01620,AC01500,401071,21-12-2024
T001038,AC01590,AC01761,143376,15-05-2025
T001039,AC00345,AC01300,380826,04-06-2024
T001040,AC00209,AC01994,74763,22-04-2026
T001041,AC00265,AC01688,282563,17-07-2024
T001042,AC01136,AC02029,457863,29-08-2025
T001043,AC01163,AC01908,286335,16-03-2025
T001044,AC01936,AC00892,29957,30-09-2025
T001045,AC00230,AC00728,449005,08-04-2025
T001046,AC01956,AC01147,255768,26-06-2025
T001047,AC02177,AC01004,2490,17-08-2024
T001048,AC02133,AC02410,119582,21-09-2025
T001049,AC01831,AC01092,72163,10-09-2024
T001050,AC01946,AC01003,306027,30-09-2024
T001051,AC01165,AC01945,281980,17-03-2026
T001052,AC00470,AC00971,366292,06-01-2025
T001053,AC00876,AC00944,432765,14-03-2026
T001054,AC01115,AC00284,386669,11-02-2025
T001055,AC00117,AC01512,405266,28-10-2024
T001056,AC02389,AC01648,408635,06-11-2024
T001057,AC02481,AC02488,341846,10-08-2024
T001058,AC00597,AC01262,487110,10-01-2025
T001059,AC01906,AC01992,334974,24-08-2025
T001060,AC02464,AC01714,138551,17-03-2026
T001061,AC01052,AC00480,77970,08-08-2024
T001062,AC00855,AC01273,59433,10-04-2025
T001063,AC02423,AC01323,218507,02-12-2025
T001064,AC02004,AC00591,38972,30-04-2025
T001065,AC01656,AC01367,258531,13-06-2024
T001066,AC02378,AC00194,81687,21-04-2026
T001067,AC02022,AC00138,442967,22-09-2025
T001068,AC00529,AC00999,149201,02-02-2025
T001069,AC00317,AC02460,294067,24-04-2025
T001070,AC01534,AC00840,274174,14-04-2025
T001071,AC00409,AC02309,88502,21-05-2026
T001072,AC01901,AC01834,92419,18-01-2025
T001073,AC01281,AC00849,295462,21-12-2024
T001074,AC02134,AC01450,281169,14-10-2024
T001075,AC01112,AC01648,275525,10-07-2024
T001076,AC02467,AC01517,74501,15-01-2025
